,Adview
8052,2200.1587
8053,2441.3328
8054,1589.354
8055,2174.8584
8056,1701.1138
8057,1544.1019
8058,2062.2922
8059,2233.6758
8060,1522.2909
8061,2175.5007
8062,1269.5082
8063,1406.632
8064,2073.743
8065,2261.7107
8066,1938.9641
8067,1390.9773
8068,2416.2092
8069,1731.3063
8070,2242.044
8071,2003.9304
8072,1938.0061
8073,1774.996
8074,1519.9148
8075,1874.1406
8076,1310.849
8077,2329.8728
8078,1983.8914
8079,1575.6173
8080,1938.7075
8081,2128.1755
8082,1917.612
8083,2334.8591
8084,2109.1501
8085,1929.3342
8086,1744.0205
8087,1844.3833
8088,2168.533
8089,1405.8606
8090,1260.5594
8091,1546.409
8092,2300.873
8093,2090.4673
8094,1633.1234
8095,1392.0123
8096,1102.3062
8097,1676.1685
8098,2288.9888
8099,2265.3635
8100,2311.4236
8101,1943.1804
8102,1739.412
8103,1485.3873
8104,1748.5197
8105,2115.0461
8106,1775.4297
8107,1869.0233
8108,2095.9685
8109,1981.2229
8110,1296.6946
8111,1946.0039
8112,2270.0505
8113,2216.2563
8114,1640.2957
8115,1966.9834
8116,1873.1776
8117,1728.4851
8118,1592.8739
8119,2031.3021
8120,2169.929
8121,1782.6895
8122,1677.8436
8123,1766.8092
8124,1997.8807
8125,2471.2537
8126,1488.5035
8127,1154.1583
8128,1598.5026
8129,2080.4646
8130,2196.2534
8131,1043.9891
8132,1984.506
8133,2153.3748
8134,1926.6317
8135,2200.138
8136,2068.206
8137,1156.9896
8138,1366.7599
8139,2203.5625
8140,1227.7428
8141,1348.0925
8142,1729.428
8143,1822.2124
8144,1515.1779
8145,2089.6365
8146,1808.4421
8147,74.56622
8148,1107.052
8149,1615.1559
8150,2129.3647
8151,1608.1749
8152,1050.0166
8153,2278.6904
8154,2247.634
8155,1856.6405
8156,1537.0308
8157,1813.5839
8158,1310.5739
8159,1308.3798
8160,2449.034
8161,1754.3604
8162,2296.1318
8163,2286.7786
8164,1766.9435
8165,1335.4795
8166,2376.1897
8167,1672.2328
8168,1959.5355
8169,1285.6044
8170,1733.0004
8171,2089.831
8172,2518.7664
8173,1966.8956
8174,2163.0706
8175,1303.2261
8176,1573.5417
8177,1791.349
8178,2092.817
8179,2267.6074
8180,1465.2878
8181,1944.7167
8182,2203.2192
8183,1835.4723
8184,1664.0238
8185,1245.1199
8186,1458.8821
8187,1359.77
8188,2547.6267
8189,2022.8168
8190,2184.8967
8191,2279.321
8192,2191.122
8193,1374.7489
8194,2168.7751
8195,1875.9852
8196,2447.7246
8197,1527.1139
8198,1791.7852
8199,2004.7683
8200,1849.6334
8201,1617.6794
8202,1569.2983
8203,1909.5836
8204,2101.0564
8205,1318.4728
8206,2105.5852
8207,2198.3982
8208,1702.608
8209,1415.6556
8210,1416.8263
8211,2025.5062
8212,2193.1929
8213,1305.9658
8214,2039.0398
8215,2179.858
8216,911.58417
8217,1756.3497
8218,2191.4954
8219,1244.3481
8220,2280.138
8221,1707.6213
8222,2004.7672
8223,2165.2612
8224,2261.2231
8225,1748.3839
8226,1060.0543
8227,1763.5328
8228,905.76013
8229,1796.4674
8230,1552.9486
8231,2155.619
8232,1544.0365
8233,2026.5905
8234,345.40317
8235,2180.5835
8236,2243.1272
8237,1438.6296
8238,2001.3878
8239,2199.7195
8240,2121.336
8241,2254.2952
8242,1575.853
8243,2095.4412
8244,2326.5715
8245,1616.1556
8246,1881.243
8247,1410.1323
8248,1820.057
8249,1724.5707
8250,1896.5509
8251,1248.7651
8252,1604.4211
8253,997.20795
8254,1306.05
8255,1361.5139
8256,1917.722
8257,2420.403
8258,1278.2113
8259,2217.1458
8260,1625.195
8261,1997.7804
8262,1881.9834
8263,1413.3702
8264,2419.4917
8265,2471.3374
8266,2057.874
8267,1714.1216
8268,1804.8024
8269,1958.1759
8270,2155.628
8271,1410.5342
8272,2019.6025
8273,2061.9626
8274,2129.4211
8275,1544.1798
8276,1621.3186
8277,2088.0884
8278,1849.4539
8279,2034.0901
8280,2223.5334
8281,1997.4617
8282,1251.1171
8283,1301.7493
8284,2410.897
8285,2245.3076
8286,1526.5653
8287,1598.9569
8288,1236.8708
8289,1861.6039
8290,1994.7986
8291,1415.6923
8292,836.4531
8293,1738.9828
8294,1404.973
8295,1538.5929
8296,1043.8951
8297,1265.9376
8298,1763.2241
8299,1455.037
8300,1680.2332
8301,2277.6658
8302,1431.4987
8303,2001.7415
8304,1385.9808
8305,1632.0748
8306,1317.1322
8307,1735.0553
8308,1591.5004
8309,1961.5835
8310,2407.912
8311,2312.1946
8312,2267.5232
8313,2341.435
8314,1992.2356
8315,2065.179
8316,1903.3268
8317,1992.9528
8318,1289.6641
8319,1413.0597
8320,2033.5756
8321,2158.711
8322,2140.6755
8323,2057.6702
8324,2116.0022
8325,1240.9803
8326,1188.0197
8327,2174.3098
8328,1613.359
8329,1819.7521
8330,2128.5156
8331,1989.824
8332,2094.2673
8333,2368.0596
8334,2150.0632
8335,2141.5273
8336,1320.5367
8337,1768.1345
8338,1389.413
8339,1802.514
8340,1923.1113
8341,1469.0441
8342,2075.8418
8343,2495.6978
8344,1779.3195
8345,1938.597
8346,2036.9369
8347,1191.3041
8348,2218.9949
8349,1909.9136
8350,1989.1357
8351,2013.2367
8352,1929.1295
8353,2144.8909
8354,1590.0847
8355,1734.9095
8356,2032.1238
8357,1510.4025
8358,2168.8486
8359,1767.4448
8360,1208.5247
8361,1722.2174
8362,1958.9836
8363,1674.2837
8364,2153.029
8365,2032.3541
8366,1215.9298
8367,1692.6091
8368,1850.6237
8369,1924.5602
8370,1651.7203
8371,1280.3777
8372,2102.3079
8373,1569.8545
8374,1940.117
8375,1128.095
8376,2133.666
8377,2480.2856
8378,2128.0303
8379,1709.7723
8380,1287.3832
8381,2008.3545
8382,1979.692
8383,1063.5826
8384,2453.2568
8385,2113.2495
8386,1023.9319
8387,2519.5664
8388,1889.5605
8389,1614.0317
8390,1872.3807
8391,2150.3433
8392,2064.9075
8393,2128.3374
8394,2058.3794
8395,1349.4257
8396,1893.0089
8397,1998.1742
8398,1708.791
8399,1892.8385
8400,1205.1514
8401,1317.7961
8402,2196.6772
8403,870.28
8404,1735.3674
8405,1786.5282
8406,1900.5739
8407,2159.0889
8408,1760.267
8409,1672.3462
8410,1407.0619
8411,2322.2642
8412,1987.3406
8413,1943.1361
8414,2183.0945
8415,2249.639
8416,2181.4421
8417,2403.1707
8418,1617.4805
8419,2073.71
8420,2199.5964
8421,2145.3599
8422,1340.0127
8423,1906.5784
8424,1553.6405
8425,2090.7473
8426,1904.652
8427,1284.0148
8428,1708.9374
8429,2023.7709
8430,1579.9032
8431,2214.298
8432,1169.429
8433,2349.2083
8434,1700.4813
8435,975.4052
8436,2232.104
8437,2164.211
8438,1625.1136
8439,2249.076
8440,1249.8633
8441,1813.1664
8442,2202.7654
8443,2274.4944
8444,2142.8218
8445,2124.0693
8446,1885.4458
8447,818.26825
8448,1633.5529
8449,1706.448
8450,2185.3826
8451,2186.169
8452,1932.338
8453,2187.7668
8454,997.0853
8455,2212.5266
8456,1468.7866
8457,1535.2386
8458,1686.5891
8459,2139.1206
8460,1796.8019
8461,2024.2573
8462,2277.219
8463,2032.5977
8464,1917.7839
8465,1836.7247
8466,1997.9187
8467,1285.9996
8468,1542.0283
8469,1674.4347
8470,1163.0898
8471,1941.9111
8472,1983.6969
8473,1265.0681
8474,1778.0547
8475,1400.1646
8476,1609.9683
8477,2128.0254
8478,1996.5408
8479,2282.3074
8480,2384.4575
8481,1619.608
8482,2134.9402
8483,1786.2937
8484,1687.958
8485,2372.8037
8486,1936.3877
8487,2667.138
8488,1961.285
8489,2367.6335
8490,1951.5421
8491,1908.3826
8492,1712.7749
8493,1961.4028
8494,2136.1968
8495,1741.5688
8496,1989.3605
8497,1900.6373
8498,2093.7366
8499,1974.37
8500,1501.5408
8501,2102.7952
8502,1578.026
8503,1914.8743
8504,1943.1934
8505,1747.9425
8506,1948.148
8507,2049.6672
8508,1304.5671
8509,1756.4413
8510,2182.1184
8511,1457.2648
8512,2178.3147
8513,2010.9285
8514,1763.5582
8515,1620.8153
8516,2258.5837
8517,1562.6573
8518,2283.8904
8519,1033.528
8520,995.38385
8521,912.7059
8522,1016.68176
8523,1860.423
8524,2244.0059
8525,2243.5137
8526,1713.89
8527,1972.6606
8528,1863.1833
8529,1809.113
8530,2124.869
8531,2148.62
8532,2059.585
8533,2214.9148
8534,2100.6162
8535,1286.1423
8536,1093.7184
8537,1278.0883
8538,1972.6486
8539,2501.6785
8540,1161.4279
8541,2165.1304
8542,2169.3809
8543,1648.4565
8544,1066.3805
8545,2116.497
8546,2300.574
8547,2035.1978
8548,2202.8918
